,Từ khóa,Chỉ số tài liệu,Tần số
48209,includ,1162,1
48210,includ,1181,1
48211,includ,1200,1
48212,includ,1202,1
48213,includ,1212,2
48214,includ,1225,1
48215,includ,1233,1
48216,includ,1238,1
48217,includ,1240,1
48218,includ,1243,1
48219,includ,1245,1
48220,includ,1247,1
48221,includ,1262,1
48222,includ,1263,2
48223,includ,1264,1
48224,includ,1273,1
48225,includ,1278,1
48226,includ,1283,1
48227,includ,1288,4
48228,includ,1291,1
48229,includ,1294,2
48230,includ,1295,1
48231,includ,1297,1
48232,includ,1308,1
48233,includ,1309,3
48234,includ,1310,1
48235,includ,1318,1
48236,includ,1331,1
48237,includ,1332,1
48238,includ,1333,1
48239,includ,1334,1
48240,includ,1335,1
48241,includ,1341,3
48242,includ,1342,1
48243,includ,1345,1
48244,includ,1360,2
48245,includ,1361,1
48246,includ,1376,1
48247,includ,1377,1
48248,includ,1378,1
48249,includ,1396,1
48250,gust,13,1
48251,gust,697,2
48252,gust,700,2
48253,gust,701,2
48254,gust,778,4
48255,gust,881,4
48256,gust,883,2
48257,gust,1288,6
48258,gust,1328,2
48259,gust,1329,1
48260,gust,1330,1
48261,gust,1332,1
48262,respons,13,1
48263,respons,77,2
48264,respons,101,1
48265,respons,113,3
48266,respons,295,1
48267,respons,602,1
48268,respons,607,1
48269,respons,721,1
48270,respons,724,2
48271,respons,728,1
48272,respons,763,2
48273,respons,778,2
48274,respons,780,6
48275,respons,907,2
48276,respons,952,1
48277,respons,979,1
48278,respons,1259,2
48279,respons,1263,1
48280,respons,1269,3
48281,respons,1278,1
48282,respons,1288,1
48283,respons,1330,4
48284,respons,1380,1
48285,rapid,13,1
48286,rapid,53,1
48287,rapid,55,1
48288,rapid,56,1
48289,rapid,99,1
48290,rapid,243,2
48291,rapid,291,3
48292,rapid,368,1
48293,rapid,434,1
48294,rapid,553,1
48295,rapid,559,1
48296,rapid,583,1
48297,rapid,621,1
48298,rapid,626,1
48299,rapid,675,1
48300,rapid,698,1
48301,rapid,700,1
48302,rapid,738,1
48303,rapid,766,1
48304,rapid,810,1
48305,rapid,826,2
48306,rapid,980,1
48307,rapid,984,2
48308,rapid,985,1
48309,rapid,989,2
48310,rapid,1026,1
48311,rapid,1176,2
48312,rapid,1206,1
48313,rapid,1218,1
48314,rapid,1219,2
48315,rapid,1280,1
48316,rapid,1288,1
48317,rapid,1371,2
48318,maneuv,13,1
48319,maneuv,162,2
48320,maneuv,209,1
48321,maneuv,373,2
48322,maneuv,598,1
48323,maneuv,805,1
48324,maneuv,1004,1
48325,maneuv,1167,1
48326,elast,13,1
48327,elast,41,1
48328,elast,101,1
48329,elast,201,1
48330,elast,391,3
48331,elast,411,1
48332,elast,424,2
48333,elast,441,1
48334,elast,461,2
48335,elast,462,1
48336,elast,579,1
48337,elast,592,1
48338,elast,626,1
48339,elast,685,1
48340,elast,725,1
48341,elast,735,1
48342,elast,736,2
48343,elast,738,2
48344,elast,739,1
48345,elast,742,1
48346,elast,761,1
48347,elast,766,1
48348,elast,782,1
48349,elast,819,1
48350,elast,821,3
48351,elast,823,1
48352,elast,825,3
48353,elast,826,1
48354,elast,827,2
48355,elast,830,1
48356,elast,835,1
48357,elast,842,1
48358,elast,848,1
48359,elast,852,1
48360,elast,861,2
48361,elast,869,1
48362,elast,873,2
48363,elast,884,1
48364,elast,888,1
48365,elast,893,4
48366,elast,913,1
48367,elast,915,1
48368,elast,927,2
48369,elast,955,1
48370,elast,1022,1
48371,elast,1023,3
48372,elast,1025,1
48373,elast,1026,1
48374,elast,1027,1
48375,elast,1029,1
48376,elast,1030,1
48377,elast,1034,1
48378,elast,1035,1
48379,elast,1036,1
48380,elast,1037,1
48381,elast,1038,1
48382,elast,1039,1
48383,elast,1041,1
48384,elast,1042,2
48385,elast,1043,1
48386,elast,1046,1
48387,elast,1047,1
48388,elast,1048,2
48389,elast,1051,1
48390,elast,1059,1
48391,elast,1065,1
48392,elast,1067,1
48393,elast,1070,2
48394,elast,1117,1
48395,elast,1125,2
48396,elast,1130,1
48397,elast,1132,2
48398,elast,1133,1
48399,elast,1136,2
48400,elast,1144,2
48401,elast,1170,2
48402,elast,1171,7
48403,elast,1320,2
48404,elast,1321,3
48405,elast,1362,2
48406,elast,1391,1
48407,elast,1399,1
48408,slight,13,1
48409,slight,175,1
48410,slight,176,1
48411,slight,210,2
48412,slight,627,1
48413,slight,711,2
48414,slight,738,1
48415,slight,812,1
48416,slight,845,1
48417,slight,903,1
48418,slight,1103,2
48419,slight,1107,1
48420,slight,1113,1
48421,slight,1351,1
48422,slight,1382,1
48423,ackeret,13,1
48424,ackeret,296,1
48425,ackeret,389,1
48426,ackeret,1248,1
48427,formula,13,1
48428,formula,23,1
48429,formula,47,2
48430,formula,114,1
48431,formula,144,4
48432,formula,146,1
48433,formula,150,1
48434,formula,208,1
48435,formula,209,1
48436,formula,216,1
48437,formula,223,1
48438,formula,228,1
48439,formula,232,1
48440,formula,247,1
48441,formula,248,5
48442,formula,277,1
48443,formula,282,1
48444,formula,304,1
48445,formula,306,4
48446,formula,347,4
48447,formula,358,3
48448,formula,411,1
48449,formula,432,1
48450,formula,445,1
48451,formula,451,3
48452,formula,456,1
48453,formula,466,1
48454,formula,472,1
48455,formula,475,2
48456,formula,494,2
48457,formula,511,1
48458,formula,524,1
48459,formula,537,1
48460,formula,553,3
48461,formula,554,1
48462,formula,563,1
48463,formula,567,2
48464,formula,580,1
48465,formula,598,1
48466,formula,599,1
48467,formula,605,3
48468,formula,614,1
48469,formula,680,1
48470,formula,681,1
48471,formula,686,3
48472,formula,697,1
48473,formula,699,1
48474,formula,713,1
48475,formula,729,2
48476,formula,753,1
48477,formula,767,1
48478,formula,786,2
48479,formula,802,1
48480,formula,810,1
48481,formula,820,1
48482,formula,828,1
48483,formula,830,2
48484,formula,847,1
48485,formula,854,2
48486,formula,860,1
48487,formula,884,1
48488,formula,896,1
48489,formula,918,1
48490,formula,926,1
48491,formula,927,1
48492,formula,928,1
48493,formula,933,2
48494,formula,961,3
48495,formula,979,1
48496,formula,982,1
48497,formula,1019,1
48498,formula,1025,1
48499,formula,1030,1
48500,formula,1032,1
48501,formula,1045,1
48502,formula,1048,2
48503,formula,1056,4
48504,formula,1057,2
48505,formula,1062,1
48506,formula,1073,2
48507,formula,1078,2
48508,formula,1124,5
48509,formula,1126,1
48510,formula,1127,1
48511,formula,1135,1
48512,formula,1136,1
48513,formula,1174,3
48514,formula,1199,1
48515,formula,1253,1
48516,formula,1254,1
48517,formula,1264,1
48518,formula,1303,4
48519,formula,1308,1
48520,formula,1309,2
48521,formula,1332,1
48522,formula,1341,1
48523,formula,1342,4
48524,formula,1361,1
48525,formula,1368,1
48526,formula,1372,1
48527,formula,1378,1
48528,formula,1382,1
48529,regard,13,1
48530,regard,74,2
48531,regard,96,1
48532,regard,100,1
48533,regard,109,1
48534,regard,118,1
48535,regard,150,1
48536,regard,155,1
48537,regard,186,1
48538,regard,189,1
48539,regard,194,1
48540,regard,211,1
48541,regard,212,1
48542,regard,243,1
48543,regard,244,1
48544,regard,255,1
48545,regard,295,1
48546,regard,303,1
48547,regard,305,1
48548,regard,398,1
48549,regard,537,1
48550,regard,560,1
48551,regard,672,1
48552,regard,755,1
48553,regard,905,1
48554,regard,940,1
48555,regard,1113,1
48556,regard,1197,1
48557,regard,1238,1
48558,regard,1245,1
48559,regard,1246,1
48560,regard,1311,1
48561,regard,1312,1
48562,regard,1385,1
48563,futur,13,1
48564,futur,269,1
48565,futur,304,1
48566,futur,346,1
48567,futur,416,1
48568,futur,515,1
48569,futur,608,1
48570,futur,639,1
48571,futur,648,1
48572,futur,719,1
48573,futur,791,2
48574,futur,809,1
48575,futur,897,1
48576,futur,1145,1
48577,futur,1341,1
48578,area,13,1
48579,area,24,2
48580,area,32,2
48581,area,145,1
48582,area,196,1
48583,area,209,2
48584,area,211,1
48585,area,224,1
48586,area,233,1
48587,area,234,5
48588,area,251,1
48589,area,265,1
48590,area,275,2
48591,area,343,1
48592,area,380,2
48593,area,398,1
48594,area,450,1
48595,area,554,6
48596,area,560,3
48597,area,574,1
48598,area,585,1
48599,area,594,1
48600,area,655,1
48601,area,710,2
48602,area,720,1
48603,area,752,1
48604,area,757,2
48605,area,758,2
48606,area,785,1
48607,area,787,3
48608,area,798,3
48609,area,800,1
48610,area,807,1
48611,area,815,1
48612,area,871,1
48613,area,932,1
48614,area,948,1
48615,area,1004,1
48616,area,1088,1
48617,area,1092,2
48618,area,1145,1
48619,area,1165,1
48620,area,1166,3
48621,area,1167,1
48622,area,1194,2
48623,area,1200,10
48624,area,1202,6
48625,area,1206,1
48626,area,1208,1
48627,area,1216,1
48628,area,1221,1
48629,area,1229,1
48630,area,1249,2
48631,area,1261,1
48632,area,1269,1
48633,area,1291,1
48634,area,1296,1
48635,area,1347,1
48636,area,1355,1
48637,labor,13,1
48638,labor,458,1
48639,labor,979,1
48640,labor,1086,1
48641,minimum,13,1
48642,minimum,54,1
48643,minimum,91,1
48644,minimum,181,1
48645,minimum,245,2
48646,minimum,271,1
48647,minimum,355,1
48648,minimum,416,3
48649,minimum,422,1
48650,minimum,503,3
48651,minimum,509,1
48652,minimum,560,1
48653,minimum,623,1
48654,minimum,740,1
48655,minimum,741,1
48656,minimum,764,1
48657,minimum,798,1
48658,minimum,828,1
48659,minimum,890,1
48660,minimum,920,1
48661,minimum,935,1
48662,minimum,947,1
48663,minimum,993,1
48664,minimum,1036,1
48665,minimum,1123,2
48666,minimum,1182,1
48667,minimum,1200,1
48668,minimum,1210,1
48669,minimum,1216,1
48670,minimum,1217,1
48671,minimum,1220,1
48672,minimum,1234,2
48673,minimum,1238,1
48674,minimum,1246,2
48675,minimum,1265,2
48676,minimum,1279,2
48677,minimum,1290,2
48678,minimum,1321,1
48679,minimum,1324,1
48680,minimum,1343,1
48681,minimum,1353,1
48682,minimum,1379,1
48683,minimum,1387,1
48684,loss,13,1
48685,loss,176,1
48686,loss,212,1
48687,loss,213,2
48688,loss,215,1
48689,loss,218,1
48690,loss,244,1
48691,loss,257,1
48692,loss,273,1
48693,loss,425,1
48694,loss,426,4
48695,loss,510,2
48696,loss,547,1
48697,loss,602,2
48698,loss,876,3
48699,loss,1088,1
48700,loss,1092,1
48701,loss,1093,1
48702,loss,1194,1
48703,loss,1225,1
48704,loss,1276,1
48705,loss,1324,2
48706,loss,1348,1
48707,precis,13,1
48708,precis,158,1
48709,precis,163,1
48710,precis,171,1
48711,precis,539,1
48712,zone,13,2
48713,zone,125,2
48714,zone,166,1
48715,zone,217,1
48716,zone,242,3
48717,zone,454,1
48718,zone,827,1
48719,zone,959,2
48720,zone,1071,3
48721,zone,1134,1
48722,zone,1166,1
48723,zone,1267,1
48724,zone,1317,1
48725,nonlinear,13,1
48726,nonlinear,23,1
48727,nonlinear,61,1
48728,nonlinear,129,4
48729,nonlinear,131,1
48730,nonlinear,163,2
48731,nonlinear,200,3
48732,nonlinear,283,1
48733,nonlinear,298,1
48734,nonlinear,366,1
48735,nonlinear,394,2
48736,nonlinear,417,1
48737,nonlinear,466,2
48738,nonlinear,467,1
48739,nonlinear,578,1
48740,nonlinear,583,1
48741,nonlinear,584,3
48742,nonlinear,592,2
48743,nonlinear,681,1
48744,nonlinear,742,3
48745,nonlinear,800,1
48746,nonlinear,823,2
48747,nonlinear,826,2
48748,nonlinear,829,2
48749,nonlinear,830,2
48750,nonlinear,832,1
48751,nonlinear,862,1
48752,nonlinear,999,2
48753,nonlinear,1011,1
48754,nonlinear,1029,1
48755,nonlinear,1052,1
48756,nonlinear,1055,2
48757,nonlinear,1058,2
48758,nonlinear,1059,1
48759,nonlinear,1072,1
48760,nonlinear,1131,1
48761,nonlinear,1180,1
48762,nonlinear,1219,2
48763,nonlinear,1254,1
48764,nonlinear,1258,1
48765,nonlinear,1271,1
48766,nonlinear,1294,1
48767,nonlinear,1360,2
48768,nonlinear,1365,1
48769,neglect,13,1
48770,neglect,31,1
48771,neglect,56,1
48772,neglect,80,1
48773,neglect,93,1
48774,neglect,94,1
48775,neglect,165,1
48776,neglect,301,1
48777,neglect,374,4
48778,neglect,386,1
48779,neglect,389,1
48780,neglect,436,2
48781,neglect,457,1
48782,neglect,487,1
48783,neglect,492,1
48784,neglect,494,1
48785,neglect,495,2
48786,neglect,496,1
48787,neglect,546,2
48788,neglect,605,1
48789,neglect,612,1
48790,neglect,613,1
48791,neglect,622,2
48792,neglect,665,1
48793,neglect,706,1
48794,neglect,752,1
48795,neglect,765,1
48796,neglect,769,1
48797,neglect,783,1
48798,neglect,810,2
48799,neglect,828,1
48800,neglect,848,1
48801,neglect,902,2
48802,neglect,915,1
48803,neglect,917,1
48804,neglect,979,1
48805,neglect,1011,1
48806,neglect,1058,1
48807,neglect,1109,1
48808,neglect,1187,1
48809,neglect,1243,1
48810,neglect,1247,1
48811,neglect,1294,1
48812,neglect,1303,3
48813,neglect,1312,1
48814,logic,13,1
48815,logic,201,1
48816,logic,457,1
48817,logic,1032,1
48818,estim,13,1
48819,estim,16,2
48820,estim,32,1
48821,estim,35,1
48822,estim,59,1
48823,estim,69,2
48824,estim,100,1
48825,estim,109,1
48826,estim,140,1
48827,estim,162,1
48828,estim,169,1
48829,estim,176,1
48830,estim,203,5
48831,estim,208,1
48832,estim,228,1
48833,estim,229,1
48834,estim,251,1
48835,estim,252,1
48836,estim,260,2
48837,estim,271,1
48838,estim,278,1
48839,estim,293,2
48840,estim,303,1
48841,estim,324,1
48842,estim,333,1
48843,estim,357,1
48844,estim,366,1
48845,estim,368,1
48846,estim,369,1
48847,estim,416,1
48848,estim,432,2
48849,estim,455,1
48850,estim,465,1
48851,estim,485,1
48852,estim,499,1
48853,estim,502,1
48854,estim,505,1
48855,estim,517,1
48856,estim,529,1
48857,estim,545,1
48858,estim,553,1
48859,estim,554,1
48860,estim,573,1
48861,estim,574,2
48862,estim,591,1
48863,estim,599,2
48864,estim,605,1
48865,estim,639,3
48866,estim,641,1
48867,estim,655,1
48868,estim,660,1
48869,estim,711,2
48870,estim,719,1
48871,estim,722,1
48872,estim,752,1
48873,estim,767,1
48874,estim,772,1
48875,estim,781,1
48876,estim,787,2
48877,estim,789,1
48878,estim,790,1
48879,estim,796,1
48880,estim,805,1
48881,estim,807,2
48882,estim,808,1
48883,estim,810,1
48884,estim,844,1
48885,estim,856,1
48886,estim,867,1
48887,estim,881,1
48888,estim,883,2
48889,estim,908,2
48890,estim,922,2
48891,estim,923,3
48892,estim,924,1
48893,estim,926,2
48894,estim,938,1
48895,estim,959,1
48896,estim,980,1
48897,estim,998,1
48898,estim,1015,2
48899,estim,1018,5
48900,estim,1052,1
48901,estim,1075,1
48902,estim,1086,1
48903,estim,1087,1
48904,estim,1147,1
48905,estim,1208,1
48906,estim,1218,1
48907,estim,1223,1
48908,estim,1235,1
48909,estim,1258,1
48910,estim,1267,1
48911,estim,1280,1
48912,estim,1296,1
48913,estim,1299,1
48914,estim,1309,2
48915,estim,1310,1
48916,estim,1311,1
48917,estim,1314,2
48918,estim,1322,1
48919,estim,1323,2
48920,estim,1332,1
48921,estim,1354,1
48922,estim,1368,1
48923,estim,1381,1
48924,analyz,13,1
48925,analyz,30,1
48926,analyz,37,1
48927,analyz,40,1
48928,analyz,65,1
48929,analyz,69,1
48930,analyz,76,1
48931,analyz,87,1
48932,analyz,88,1
48933,analyz,102,2
48934,analyz,123,1
48935,analyz,128,1
48936,analyz,194,1
48937,analyz,207,1
48938,analyz,209,1
48939,analyz,239,1
48940,analyz,297,1
48941,analyz,359,1
48942,analyz,425,1
48943,analyz,439,1
48944,analyz,471,1
48945,analyz,499,1
48946,analyz,502,1
48947,analyz,557,1
48948,analyz,571,1
48949,analyz,575,1
48950,analyz,638,1
48951,analyz,734,1
48952,analyz,752,1
48953,analyz,820,1
48954,analyz,822,1
48955,analyz,836,1
48956,analyz,859,1
48957,analyz,861,1
48958,analyz,869,1
48959,analyz,871,1
48960,analyz,880,1
48961,analyz,884,1
48962,analyz,926,1
48963,analyz,934,1
48964,analyz,973,1
48965,analyz,974,1
48966,analyz,987,1
48967,analyz,988,1
48968,analyz,1036,1
48969,analyz,1050,1
48970,analyz,1116,1
48971,analyz,1128,1
48972,analyz,1135,1
48973,analyz,1140,1
48974,analyz,1178,1
48975,analyz,1217,1
48976,analyz,1225,1
48977,analyz,1227,1
48978,analyz,1243,1
48979,analyz,1248,1
48980,analyz,1254,2
48981,analyz,1264,1
48982,analyz,1278,1
48983,analyz,1361,1
48984,analyz,1364,1
48985,analyz,1385,1
48986,thermoelast,13,1
48987,thermoelast,29,1
48988,thermoelast,194,1
48989,thermoelast,461,1
48990,thermoelast,462,1
48991,buckl,14,2
48992,buckl,30,2
48993,buckl,399,4
48994,buckl,411,2
48995,buckl,418,2
48996,buckl,641,4
48997,buckl,657,1
48998,buckl,738,10
48999,buckl,739,5
49000,buckl,740,4
49001,buckl,741,1
49002,buckl,742,2
49003,buckl,743,3
49004,buckl,759,6
49005,buckl,760,4
49006,buckl,762,2
49007,buckl,764,1
49008,buckl,765,4
49009,buckl,768,4
49010,buckl,819,6
49011,buckl,821,5
49012,buckl,822,3
49013,buckl,823,3
49014,buckl,824,3
49015,buckl,825,1
49016,buckl,826,10
49017,buckl,828,1
49018,buckl,829,2
49019,buckl,830,3
49020,buckl,832,1
49021,buckl,837,1
49022,buckl,838,2
49023,buckl,842,1
49024,buckl,855,5
49025,buckl,856,5
49026,buckl,857,3
49027,buckl,858,3
49028,buckl,861,2
49029,buckl,862,2
49030,buckl,863,1
49031,buckl,884,4
49032,buckl,885,2
49033,buckl,886,4
49034,buckl,887,6
49035,buckl,888,3
49036,buckl,889,2
49037,buckl,890,3
49038,buckl,893,3
49039,buckl,896,4
49040,buckl,897,1
49041,buckl,914,3
49042,buckl,925,2
49043,buckl,927,7
49044,buckl,928,1
49045,buckl,931,3
49046,buckl,934,2
49047,buckl,935,2
49048,buckl,936,3
49049,buckl,947,3
49050,buckl,949,2
49051,buckl,950,2
49052,buckl,955,3
49053,buckl,956,5
49054,buckl,1011,2
49055,buckl,1012,6
49056,buckl,1013,1
49057,buckl,1014,2
49058,buckl,1015,1
49059,buckl,1016,5
49060,buckl,1017,1
49061,buckl,1018,1
49062,buckl,1019,1
49063,buckl,1020,1
49064,buckl,1021,2
49065,buckl,1022,2
49066,buckl,1023,1
49067,buckl,1024,1
49068,buckl,1025,2
49069,buckl,1026,1
49070,buckl,1027,1
